open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,source_filename,open_lag_1,close_lag_1,high_lag_1,low_lag_1,volumne_lag_1,volumne_lag_3,candle_size,body_size,upper_shadow,lower_shadow,buy_volume_ratio,avg_trade_size,ma_7,ma_21,std_14,hl_spread,hl_spread_change,pct_change,log_return,momentum_3,momentum_7,day_of_week,is_weekend,month,rsi,macd,signal_line,volume_zscore,volume_spike,rsi_buy,rsi_sell,macd_bullish,macd_bearish,future_return_1d,price_direction
2023-07-31,0.7047,0.7205,0.685,0.6976,378390957.0,2023-07-31 23:59:59.999000,266346676.5876,269243,190713559.0,134212862.3768,XRPUSDT-1d-2023-07.csv,0.7122,0.7046,0.7358,0.6825,267572438.0,200990844.0,0.035499999999999976,0.007099999999999995,0.015800000000000036,0.012599999999999945,0.5040119365220453,1405.3882812180818,0.7093142857142857,0.713347619047619,0.03904418812543011,0.035499999999999976,0.6660412757973727,-0.009934714731762662,-0.009984393312367348,-0.014399999999999968,-0.0044999999999999485,0,0,7,41.83087027914612,0.037888171009882954,0.050648057308652586,-0.1498624090779657,0,0,0,0,1,0.013331422018348693,1
2023-08-01,0.6976,0.7082,0.6732,0.7069,366664318.0,2023-08-01 23:59:59.999000,253808721.4183,249515,191698094.0,132712479.6928,XRPUSDT-1d-2023-08.csv,0.7047,0.6976,0.7205,0.685,378390957.0,105603908.0,0.03500000000000003,0.009299999999999975,0.0013000000000000789,0.024399999999999977,0.5228163325126172,1469.508117748432,0.7090285714285713,0.7243761904761905,0.03775394965147434,0.03500000000000003,0.985915492957748,0.013331422018348693,0.01324334058213856,-0.005199999999999982,-0.0020000000000000018,1,0,8,33.28625235404894,0.03489164339984785,0.04749677452689165,-0.13102590292742608,0,0,0,0,1,-0.030980336681284415,0
2023-08-02,0.7069,0.7081,0.6762,0.685,257325957.0,2023-08-02 23:59:59.999000,177961279.0593,174266,120665883.0,83461567.5479,XRPUSDT-1d-2023-08.csv,0.6976,0.7069,0.7082,0.6732,366664318.0,267572438.0,0.03189999999999993,0.02189999999999992,0.0011999999999999789,0.00880000000000003,0.4689223131889489,1476.627437365866,0.7045857142857143,0.7345666666666666,0.02959565233886511,0.03189999999999993,0.9114285714285686,-0.030980336681284415,-0.031470374914683005,-0.01959999999999995,-0.031099999999999905,2,0,8,14.92459698387934,0.03039930247004996,0.04407728011552331,-0.6754788220365869,0,1,0,0,1,-0.03211678832116793,0
2023-08-03,0.6849,0.6875,0.6543,0.663,353547025.0,2023-08-03 23:59:59.999000,236749567.6446,226606,174990342.0,117145810.9317,XRPUSDT-1d-2023-08.csv,0.7069,0.685,0.7081,0.6762,257325957.0,378390957.0,0.03320000000000001,0.02189999999999992,0.0026000000000000467,0.008700000000000041,0.4949563413806127,1560.1838653875009,0.6973142857142857,0.7273142857142856,0.025121546288244524,0.03320000000000001,1.0407523510971812,-0.03211678832116793,-0.032643848076362836,-0.034599999999999964,-0.050899999999999945,3,0,8,15.217391304347814,0.024778245588070957,0.04021747321003284,0.2887706501399889,0,1,0,0,1,-0.04132730015082953,0
2023-08-04,0.6629,0.6677,0.625,0.6356,350885648.0,2023-08-04 23:59:59.999000,228894407.1158,230924,176746535.0,115380799.9996,XRPUSDT-1d-2023-08.csv,0.6849,0.663,0.6875,0.6543,353547025.0,366664318.0,0.04269999999999996,0.02729999999999999,0.0047999999999999154,0.010600000000000054,0.5037154868186572,1519.4854064540714,0.6864,0.7233952380952381,0.026531823106657235,0.04269999999999996,1.2861445783132515,-0.04132730015082953,-0.042205555523301554,-0.07129999999999992,-0.07639999999999991,4,0,8,14.8627654065251,0.0179061554886506,0.0357552096657564,0.3141998738652284,0,1,0,0,1,-0.010698552548772833,0
2023-08-05,0.6356,0.6358,0.6106,0.6288,290912373.0,2023-08-05 23:59:59.999000,181546677.3618,179581,136965392.0,85461432.6699,XRPUSDT-1d-2023-08.csv,0.6629,0.6356,0.6677,0.625,350885648.0,257325957.0,0.0252,0.006800000000000028,0.00019999999999997797,0.018199999999999994,0.4708132231969384,1619.950735322779,0.6745,0.7193142857142857,0.031359643696119356,0.0252,0.59016393442623,-0.010698552548772833,-0.010756193547564146,-0.05620000000000003,-0.08329999999999993,5,1,8,17.748917748917734,0.011775530419433577,0.030959273816491835,-0.28236703525342133,0,1,0,0,1,-0.007633587786259555,0
2023-08-06,0.6288,0.6388,0.6214,0.624,201522971.0,2023-08-06 23:59:59.999000,127064254.1824,121397,98804635.0,62288303.6444,XRPUSDT-1d-2023-08.csv,0.6356,0.6288,0.6358,0.6106,290912373.0,353547025.0,0.017400000000000082,0.0048000000000000265,0.010000000000000009,0.0026000000000000467,0.4902896901018792,1660.0325461090472,0.6629857142857143,0.7134666666666666,0.03388381570946909,0.017400000000000082,0.6904761904761937,-0.007633587786259555,-0.007662872745569137,-0.039000000000000035,-0.0806,6,1,8,14.516129032258064,0.006455234078372563,0.02605846586886798,-1.0852117395007996,0,1,0,0,1,-0.0006410256410255277,0
2023-08-07,0.624,0.6299,0.5967,0.6236,446625792.0,2023-08-07 23:59:59.999000,275111720.6978,240945,239747218.0,147715461.7734,XRPUSDT-1d-2023-08.csv,0.6288,0.624,0.6388,0.6214,201522971.0,350885648.0,0.03320000000000001,0.00039999999999995595,0.005900000000000016,0.026900000000000035,0.5367966254846295,1853.6420842930959,0.6524142857142857,0.708047619047619,0.037410274342403814,0.03320000000000001,1.9080459770114857,-0.0006410256410255277,-0.0006412311858060975,-0.01200000000000001,-0.07399999999999995,0,0,8,18.675179569034327,0.0021814379812065132,0.021283060291335688,1.5139786389238887,0,1,0,0,1,0.02918537524053888,1
2023-08-08,0.6235,0.6482,0.6141,0.6418,377837388.0,2023-08-08 23:59:59.999000,237638533.3265,232904,195793475.0,123088717.6557,XRPUSDT-1d-2023-08.csv,0.624,0.6236,0.6299,0.5967,446625792.0,290912373.0,0.03410000000000002,0.018299999999999983,0.006399999999999961,0.009400000000000075,0.5181950786723097,1622.2881015353967,0.6431142857142857,0.7015666666666667,0.0378380034554519,0.03410000000000002,1.02710843373494,0.02918537524053888,0.028767591492135113,0.013000000000000012,-0.06509999999999994,1,0,8,25.457205559619595,0.00026001439532186144,0.017078451112132922,0.7901395491894365,0,1,0,0,1,0.002337176690557774,1
2023-08-09,0.6418,0.6662,0.6314,0.6433,440268396.0,2023-08-09 23:59:59.999000,285460658.8725,314311,210533282.0,136582312.8694,XRPUSDT-1d-2023-08.csv,0.6235,0.6418,0.6482,0.6141,377837388.0,201522971.0,0.03480000000000005,0.0014999999999999458,0.02290000000000003,0.010400000000000076,0.47819303841196,1400.7412912688387,0.637157142857143,0.6931571428571429,0.03690466780089999,0.03480000000000005,1.0205278592375377,0.002337176690557774,0.002334449741198143,0.019299999999999984,-0.04170000000000007,2,0,8,22.213740458015238,-0.001128679461371851,0.01343702499743197,1.3365758987888687,0,1,0,0,1,-0.015855743820923363,0
2023-08-10,0.6434,0.6445,0.6241,0.6331,294658012.0,2023-08-10 23:59:59.999000,186480960.7635,185661,147223726.0,93170481.4982,XRPUSDT-1d-2023-08.csv,0.6418,0.6433,0.6662,0.6314,440268396.0,446625792.0,0.020399999999999974,0.010299999999999976,0.0010999999999999899,0.009000000000000008,0.4996427044379842,1587.0754331819821,0.6328857142857143,0.6854857142857144,0.0359639777041968,0.020399999999999974,0.5862068965517225,-0.015855743820923363,-0.015982790866873826,0.009499999999999953,-0.029900000000000038,3,0,8,20.935251798561126,-0.0030175002384240646,0.010146119950260763,-0.1528822130520084,0,1,0,0,1,-0.002053388090349051,0
2023-08-11,0.6331,0.6413,0.6257,0.6318,225898829.0,2023-08-11 23:59:59.999000,142904471.5788,120251,123365934.0,78048700.3386,XRPUSDT-1d-2023-08.csv,0.6434,0.6331,0.6445,0.6241,294658012.0,377837388.0,0.015599999999999947,0.0012999999999999678,0.008199999999999985,0.006099999999999994,0.5461114364607884,1878.560918412321,0.6323428571428572,0.6788428571428572,0.03426609511930913,0.015599999999999947,0.7647058823529396,-0.002053388090349051,-0.002055499182095999,-0.010000000000000009,-0.0038000000000000256,4,0,8,21.026011560693618,-0.004566661813169448,0.007203563597574722,-0.8980605128987531,0,1,0,0,1,-0.006647673314339908,0
2023-08-12,0.6317,0.6335,0.6224,0.6276,87289374.0,2023-08-12 23:59:59.999000,54910098.7887,65669,40329277.0,25364808.3626,XRPUSDT-1d-2023-08.csv,0.6331,0.6318,0.6413,0.6257,225898829.0,440268396.0,0.011099999999999999,0.0040999999999999925,0.0017999999999999128,0.0052000000000000934,0.4620181718796609,1329.2325754922415,0.6321714285714286,0.6738190476190477,0.03160240027746252,0.011099999999999999,0.7115384615384639,-0.006647673314339908,-0.006669867509107218,-0.015699999999999936,-0.0011999999999999789,5,1,8,20.350877192982438,-0.0060633933966517395,0.0045501721987294295,-2.2679713058541062,0,1,0,0,1,-0.0031867431485022024,0
2023-08-13,0.6276,0.6385,0.6235,0.6256,137308778.0,2023-08-13 23:59:59.999000,86527939.4537,83412,69143337.0,43591575.8959,XRPUSDT-1d-2023-08.csv,0.6317,0.6276,0.6335,0.6224,87289374.0,294658012.0,0.014999999999999902,0.0020000000000000018,0.01089999999999991,0.0020999999999999908,0.5035609376699864,1646.1513691075625,0.6324,0.6684476190476191,0.02866076021016242,0.014999999999999902,1.3513513513513427,-0.0031867431485022024,-0.003191831627776174,-0.007499999999999951,0.0016000000000000458,6,1,8,21.1678832116788,-0.00732649200597113,0.0021748393577893177,-1.5100735843586157,0,1,0,0,1,0.013906649616368227,1
2023-08-14,0.6256,0.6369,0.6241,0.6343,260175236.0,2023-08-14 23:59:59.999000,163740850.5512,127557,144956012.0,91223903.574,XRPUSDT-1d-2023-08.csv,0.6276,0.6256,0.6385,0.6235,137308778.0,225898829.0,0.012800000000000034,0.00869999999999993,0.0026000000000000467,0.0015000000000000568,0.5571476141564834,2039.6782301245717,0.6339285714285714,0.6652190476190476,0.024932444990154127,0.012800000000000034,0.8533333333333412,0.013906649616368227,0.01381083940875007,0.0024999999999999467,0.010699999999999932,0,0,8,27.180966113914877,-0.007538589298104692,0.00023215362661051578,-0.30154449978314307,0,1,0,0,1,-0.03767933154658665,0
2023-08-15,0.6342,0.6348,0.58,0.6104,388356202.0,2023-08-15 23:59:59.999000,238684860.1785,218779,199337884.0,122697326.0322,XRPUSDT-1d-2023-08.csv,0.6256,0.6343,0.6369,0.6241,260175236.0,87289374.0,0.05480000000000007,0.023799999999999932,0.0006000000000000449,0.030400000000000094,0.513286212434429,1775.1073092024371,0.6294428571428572,0.6605285714285715,0.018457067796608235,0.05480000000000007,4.281249999999995,-0.03767933154658665,-0.03840754866960406,-0.017199999999999993,-0.031399999999999983,1,0,8,18.525766470971902,-0.009525405247233887,-0.0017193581481583647,0.879570941919199,0,1,0,0,1,-0.035222804718217704,0
2023-08-16,0.6104,0.617,0.572,0.5889,581618879.0,2023-08-16 23:59:59.999000,346941847.5022,279695,269002603.0,160403480.1705,XRPUSDT-1d-2023-08.csv,0.6342,0.6104,0.6348,0.58,388356202.0,137308778.0,0.04500000000000004,0.021500000000000075,0.006599999999999939,0.016900000000000026,0.46250665635631816,2079.475425016536,0.6216714285714285,0.6544714285714286,0.016733010081089995,0.04500000000000004,0.8211678832116786,-0.035222804718217704,-0.03585809001972232,-0.036700000000000066,-0.054400000000000004,2,0,8,18.574231523871745,-0.012688575517950662,-0.003913201622116824,2.0147095696478865,1,1,0,0,1,-0.14009169638308716,0
2023-08-17,0.589,0.5948,0.4226,0.5064,847602528.0,2023-08-17 23:59:59.999000,457574867.9969,561395,400999026.0,216345951.2019,XRPUSDT-1d-2023-08.csv,0.6104,0.5889,0.617,0.572,581618879.0,260175236.0,0.17220000000000002,0.0826,0.005800000000000027,0.08379999999999999,0.47309795895276047,1509.814886131868,0.6035714285714286,0.6445904761904762,0.03496454090760154,0.17220000000000002,3.8266666666666636,-0.14009169638308716,-0.1509295191205587,-0.1279,-0.12670000000000003,3,0,8,13.308341143392639,-0.021603440254062578,-0.007451249348505976,2.5588644519688857,1,1,0,0,1,-0.0003949447077408186,0
2023-08-18,0.5064,0.523,0.4829,0.5062,724839898.0,2023-08-18 23:59:59.999000,364518617.2381,408177,366575412.0,184344265.6703,XRPUSDT-1d-2023-08.csv,0.589,0.5064,0.5948,0.4226,847602528.0,388356202.0,0.040100000000000025,0.00019999999999997797,0.01660000000000006,0.023299999999999987,0.5057329391103689,1775.7979944974852,0.5856285714285715,0.6347904761904762,0.04552713235225769,0.040100000000000025,0.23286875725900127,-0.0003949447077408186,-0.00039502271894265516,-0.10420000000000007,-0.12560000000000004,4,0,8,15.252416756176103,-0.028357782252394603,-0.011632555929283701,1.5889751622681638,0,1,0,0,1,0.027064401422362883,1
2023-08-19,0.5062,0.5249,0.5006,0.5199,298930279.0,2023-08-19 23:59:59.999000,153282783.436,150689,154895921.0,79449694.2733,XRPUSDT-1d-2023-08.csv,0.5064,0.5062,0.523,0.4829,724839898.0,581618879.0,0.02429999999999999,0.013700000000000045,0.0050000000000000044,0.005599999999999938,0.5181673851112285,1983.756471938894,0.5702428571428572,0.6256380952380952,0.05087082380191924,0.02429999999999999,0.6059850374064831,0.027064401422362883,0.026704637278646585,-0.06899999999999995,-0.10770000000000002,5,1,8,21.802175038839962,-0.0322336025388098,-0.015752765251188922,-0.37048230549117256,0,1,0,0,1,0.03558376610886693,1
2023-08-20,0.52,0.5582,0.516,0.5384,452910011.0,2023-08-20 23:59:59.999000,243112521.7842,239464,232153394.0,124661740.4043,XRPUSDT-1d-2023-08.csv,0.5062,0.5199,0.5249,0.5006,298930279.0,847602528.0,0.042200000000000015,0.018399999999999972,0.01980000000000004,0.0040000000000000036,0.5125817234364466,1891.3490587311662,0.5577857142857143,0.6177238095238096,0.0530194226281687,0.042200000000000015,1.7366255144032936,0.03558376610886693,0.03496529294084781,0.03200000000000003,-0.08720000000000006,6,1,8,29.30367504835587,-0.033427095896670034,-0.019287631380285147,0.26166843488765873,0,1,0,0,1,-0.025817236255572085,0
2023-08-21,0.5385,0.5398,0.503,0.5245,528716245.0,2023-08-21 23:59:59.999000,276083692.1019,252648,272749275.0,142451659.1133,XRPUSDT-1d-2023-08.csv,0.52,0.5384,0.5582,0.516,452910011.0,724839898.0,0.036799999999999944,0.014000000000000012,0.0012999999999999678,0.021499999999999964,0.5158708051423689,2092.6991110161175,0.5420999999999999,0.6094809523809525,0.055479016922450074,0.036799999999999944,0.8720379146919415,-0.025817236255572085,-0.026156350494166203,0.018299999999999983,-0.10980000000000001,0,0,8,27.507943713118436,-0.03509006538335058,-0.022448118180898233,0.5845470171803525,0,1,0,0,1,-0.006673021925643341,0
2023-08-22,0.5245,0.5256,0.5032,0.521,422200069.0,2023-08-22 23:59:59.999000,217743145.7154,188540,218157198.0,112545160.5039,XRPUSDT-1d-2023-08.csv,0.5385,0.5245,0.5398,0.503,528716245.0,298930279.0,0.022399999999999975,0.0034999999999999476,0.0010999999999999899,0.017800000000000038,0.5167152116216258,2239.3129786782647,0.5293285714285714,0.6006285714285714,0.05586292092314997,0.022399999999999975,0.6086956521739133,-0.006673021925643341,-0.006695386082984818,0.0010999999999999899,-0.08940000000000003,1,0,8,20.622568093385183,-0.03627227719903081,-0.025212949984524752,0.07328670758465837,0,1,0,0,1,0.01746641074856048,1
2023-08-23,0.5211,0.5368,0.5157,0.5301,286855957.0,2023-08-23 23:59:59.999000,150276948.65,147779,141137280.0,73948786.8492,XRPUSDT-1d-2023-08.csv,0.5245,0.521,0.5256,0.5032,422200069.0,452910011.0,0.021100000000000008,0.009000000000000008,0.006700000000000039,0.00539999999999996,0.4920144642490377,1941.1144817599252,0.5209285714285714,0.593252380952381,0.05406363771590925,0.021100000000000008,0.941964285714287,0.01746641074856048,0.017315626240393504,-0.008299999999999974,-0.05879999999999996,2,0,8,23.452157598499056,-0.036059226317309845,-0.027382205251081773,-0.5019385029441104,0,1,0,0,1,-0.021505376344086002,0
2023-08-24,0.5302,0.5319,0.5111,0.5187,252154333.0,2023-08-24 23:59:59.999000,131630382.9377,119874,123755650.0,64586965.5451,XRPUSDT-1d-2023-08.csv,0.5211,0.5301,0.5368,0.5157,286855957.0,528716245.0,0.02080000000000004,0.011499999999999955,0.0017000000000000348,0.007600000000000051,0.4907932714366641,2103.494777850076,0.5226857142857143,0.5863809523809523,0.05263086880955419,0.02080000000000004,0.9857819905213285,-0.021505376344086002,-0.021739986636405875,-0.005799999999999916,0.012300000000000089,3,0,8,23.320895522388042,-0.0363907764661916,-0.02918391949410374,-0.6428149702347669,0,1,0,0,1,0.013688066319645253,1
2023-08-25,0.5187,0.5319,0.5078,0.5258,326124248.0,2023-08-25 23:59:59.999000,168716071.9142,153423,170560378.0,88256914.4742,XRPUSDT-1d-2023-08.csv,0.5302,0.5187,0.5319,0.5111,252154333.0,422200069.0,0.02410000000000001,0.007099999999999995,0.006099999999999994,0.01090000000000002,0.5229920162207626,2125.654223942955,0.5254857142857142,0.581152380952381,0.04952481451502262,0.02410000000000001,1.1586538461538445,0.013688066319645253,0.013595230938426314,0.0048000000000000265,0.019600000000000062,4,0,8,25.93097184377838,-0.03566944650914805,-0.030481024897112605,-0.3435207492107099,0,1,0,0,1,-0.005135032331685108,0
2023-08-26,0.5258,0.5283,0.5178,0.5231,110436094.0,2023-08-26 23:59:59.999000,57772395.7492,63903,54969599.0,28763660.3758,XRPUSDT-1d-2023-08.csv,0.5187,0.5258,0.5319,0.5078,326124248.0,286855957.0,0.010499999999999954,0.0027000000000000357,0.0024999999999999467,0.005299999999999971,0.497750300730484,1728.1832464829508,0.5259428571428572,0.5761190476190476,0.04554665341562177,0.010499999999999954,0.43568464730290246,-0.005135032331685108,-0.005148261919215507,-0.007000000000000006,0.0031999999999999806,5,1,8,26.108824874256953,-0.03491319715238583,-0.03136745934816725,-1.3751999057758422,0,1,0,0,1,0.0009558401835212393,1
2023-08-27,0.5231,0.5303,0.5163,0.5236,132391247.0,2023-08-27 23:59:59.999000,69622811.3558,70834,69357564.0,36474906.9884,XRPUSDT-1d-2023-08.csv,0.5258,0.5231,0.5283,0.5178,110436094.0,252154333.0,0.014000000000000012,0.0004999999999999449,0.006700000000000039,0.006800000000000028,0.5238833047625875,1869.0353079029844,0.5238285714285714,0.5713380952380953,0.04001717831681395,0.014000000000000012,1.3333333333333404,0.0009558401835212393,0.0009553836591794028,0.004899999999999904,-0.014800000000000035,6,1,8,26.519337016574553,-0.03388293686258759,-0.03187055485105132,-1.266887062349405,0,1,0,0,1,-0.0007639419404124048,0
2023-08-28,0.5235,0.525,0.5102,0.5232,266211960.0,2023-08-28 23:59:59.999000,138002651.4955,113377,147203511.0,76323852.629,XRPUSDT-1d-2023-08.csv,0.5231,0.5236,0.5303,0.5163,132391247.0,326124248.0,0.014800000000000035,0.00029999999999996696,0.0015000000000000568,0.013000000000000012,0.5529560392403107,2348.0243788422695,0.5236428571428572,0.5665571428571429,0.02974934850150252,0.014800000000000035,1.0571428571428587,-0.0007639419404124048,-0.0007642338927557949,-0.0026000000000000467,-0.0012999999999999678,0,0,8,23.408329344183812,-0.032721531372146284,-0.03204075015527032,-0.6385542609179053,0,1,0,0,1,0.0317278287461773,1
2023-08-29,0.5232,0.5496,0.5131,0.5398,458921685.0,2023-08-29 23:59:59.999000,243625243.1025,217227,239623870.0,127023861.2002,XRPUSDT-1d-2023-08.csv,0.5235,0.5232,0.525,0.5102,266211960.0,110436094.0,0.03649999999999998,0.016599999999999948,0.009800000000000031,0.010099999999999998,0.5221454505903333,2112.636481652833,0.5263285714285714,0.5617,0.019974230651266568,0.03649999999999998,2.4662162162162087,0.0317278287461773,0.031234900440915266,0.016699999999999937,0.018799999999999928,1,0,8,32.490079365079325,-0.030114486826961273,-0.03165549748960851,0.24742010597102918,0,0,0,1,0,-0.021118932938125168,0
2023-08-30,0.5398,0.5404,0.5216,0.5284,279526116.0,2023-08-30 23:59:59.999000,148049982.3458,117945,140504186.0,74411065.8872,XRPUSDT-1d-2023-08.csv,0.5232,0.5398,0.5496,0.5131,458921685.0,132391247.0,0.01880000000000004,0.011399999999999966,0.0006000000000000449,0.006800000000000028,0.5026513730116008,2369.9700368815975,0.5260857142857143,0.5562285714285715,0.009590737862508468,0.01880000000000004,0.5150684931506864,-0.021118932938125168,-0.02134512793573396,0.0048000000000000265,-0.0017000000000000348,2,0,8,34.203655352480396,-0.028638147233702838,-0.03105202743842738,-0.5055468746669093,0,0,0,1,0,-0.03292959878879631,0
2023-08-31,0.5284,0.5288,0.495,0.511,359350681.0,2023-08-31 23:59:59.999000,185642613.429,164905,181684019.0,93856000.845,XRPUSDT-1d-2023-08.csv,0.5398,0.5284,0.5404,0.5216,279526116.0,266211960.0,0.03380000000000005,0.01739999999999997,0.00040000000000006697,0.016000000000000014,0.5055897445203394,2179.1375701161273,0.5249857142857143,0.5504142857142857,0.009021479252993327,0.03380000000000005,1.797872340425531,-0.03292959878879631,-0.03348398244446576,-0.012199999999999989,-0.00770000000000004,3,0,8,51.81962025316458,-0.028543144449996616,-0.03055025084074123,0.05855778437006147,0,0,0,1,0,-0.025440313111546042,0
2023-09-01,0.511,0.512,0.4864,0.498,390869888.0,2023-09-01 23:59:59.999000,196180468.7422,155643,204079025.0,102455148.5436,XRPUSDT-1d-2023-09.csv,0.5284,0.511,0.5288,0.495,359350681.0,458921685.0,0.02560000000000001,0.013000000000000012,0.0010000000000000009,0.0116,0.5221149831833554,2511.323271846469,0.5210142857142857,0.544042857142857,0.010413360500970718,0.02560000000000001,0.7573964497041412,-0.025440313111546042,-0.025769513179051566,-0.04179999999999995,-0.027800000000000047,4,0,9,47.05459770114942,-0.029180471107206896,-0.030276294894034366,0.5401393011662371,0,0,0,1,0,0.0016064257028112205,1
2023-09-02,0.4981,0.5029,0.4943,0.4988,173634913.0,2023-09-02 23:59:59.999000,86413967.259,79123,91500733.0,45546277.0434,XRPUSDT-1d-2023-09.csv,0.511,0.498,0.512,0.4864,390869888.0,279526116.0,0.008599999999999997,0.0007000000000000339,0.0040999999999999925,0.00379999999999997,0.5269719748124618,2194.493548020171,0.5175428571428571,0.5379095238095238,0.012292819310211324,0.008599999999999997,0.3359374999999997,0.0016064257028112205,0.0016051367812284368,-0.02959999999999996,-0.02429999999999999,5,1,9,41.64687252573236,-0.02928344246419834,-0.03007772440806716,-1.1340546600721078,0,0,0,1,0,0.011828388131515766,1
2023-09-03,0.4989,0.5107,0.4971,0.5047,148603214.0,2023-09-03 23:59:59.999000,74878959.3547,75137,77527599.0,39068328.3745,XRPUSDT-1d-2023-09.csv,0.4981,0.4988,0.5029,0.4943,173634913.0,359350681.0,0.013600000000000056,0.005800000000000027,0.006000000000000005,0.0018000000000000238,0.5217087633111354,1977.763472057708,0.5148428571428572,0.5321523809523809,0.01207779954123828,0.013600000000000056,1.5813953488372166,0.011828388131515766,0.011758979540335439,-0.006299999999999972,-0.018899999999999917,6,1,9,35.18029903254177,-0.02855974831410102,-0.029774129189273933,-1.1508139071849706,0,0,0,1,0,0.00792550029720629,1
2023-09-04,0.5047,0.513,0.4966,0.5087,293271541.0,2023-09-04 23:59:59.999000,148200901.2522,120518,158135856.0,79918791.8679,XRPUSDT-1d-2023-09.csv,0.4989,0.5047,0.5107,0.4971,148603214.0,390869888.0,0.016400000000000026,0.0040000000000000036,0.0042999999999999705,0.008100000000000052,0.5392130973935858,2433.425222788297,0.5127714285714287,0.5261714285714285,0.012294367959215133,0.016400000000000026,1.2058823529411733,0.00792550029720629,0.007894258482502666,0.010700000000000043,-0.014499999999999957,0,0,9,42.38921001926785,-0.02734819593651361,-0.02928894253872187,0.13503711411388505,0,0,0,1,0,-0.0060939650088460695,0
2023-09-05,0.5087,0.5088,0.499,0.5056,260333041.0,2023-09-05 23:59:59.999000,131087885.2647,101751,144411083.0,72731672.4906,XRPUSDT-1d-2023-09.csv,0.5047,0.5087,0.513,0.4966,293271541.0,173634913.0,0.009800000000000031,0.0030999999999999917,9.999999999998899e-05,0.00660000000000005,0.5547166907638128,2558.5305402403906,0.5078857142857143,0.5211809523809524,0.012707264081605094,0.009800000000000031,0.5975609756097571,-0.0060939650088460695,-0.0061126089960716595,0.006800000000000028,-0.0341999999999999,1,0,9,42.55319148936171,-0.02633460708300206,-0.02869807544757791,-0.06688274830204204,0,0,0,1,0,-0.004549050632911555,0
2023-09-06,0.5056,0.5058,0.4909,0.5033,255134232.0,2023-09-06 23:59:59.999000,127756291.7953,102329,123848270.0,62014296.1656,XRPUSDT-1d-2023-09.csv,0.5087,0.5056,0.5088,0.499,260333041.0,148603214.0,0.014900000000000024,0.0023000000000000798,0.00019999999999997797,0.012399999999999967,0.4854239630219437,2493.273969256027,0.5043,0.5171047619047618,0.012617720401560494,0.014900000000000024,1.5204081632653037,-0.004549050632911555,-0.004559429050333521,-0.0014000000000000679,-0.02510000000000001,2,0,9,36.128364389233916,-0.02542385106292322,-0.028043230570646973,-0.09621023215470945,0,0,0,1,0,0.003377707132922847,1
2023-09-07,0.5033,0.5069,0.4965,0.505,209969723.0,2023-09-07 23:59:59.999000,105141976.2839,91757,102975196.0,51566842.6172,XRPUSDT-1d-2023-09.csv,0.5056,0.5033,0.5058,0.4909,255134232.0,293271541.0,0.01040000000000002,0.0017000000000000348,0.0019000000000000128,0.006799999999999973,0.4904287843443028,2288.3237573155184,0.5034428571428571,0.5170380952380953,0.012853844509772354,0.01040000000000002,0.6979865771812083,0.003377707132922847,0.0033720154930456524,-0.0037000000000000366,-0.006000000000000005,3,0,9,42.11737629459145,-0.024284952744480504,-0.027291575005413682,-0.5112217514219697,0,0,0,1,0,0.0,0
2023-09-08,0.5051,0.5076,0.4941,0.505,223628172.0,2023-09-08 23:59:59.999000,112392001.6491,95729,120272281.0,60463044.7665,XRPUSDT-1d-2023-09.csv,0.5033,0.505,0.5069,0.4965,209969723.0,260333041.0,0.013500000000000068,9.999999999998899e-05,0.0025000000000000577,0.01090000000000002,0.537822582567996,2336.0546124998696,0.5044428571428572,0.5169809523809524,0.012611498329301472,0.013500000000000068,1.2980769230769271,0.0,0.0,-0.0006000000000000449,0.007000000000000006,4,0,9,36.967418546365884,-0.02311590189391166,-0.02645644038311328,-0.308165490053968,0,0,0,1,0,-0.0023762376237623783,0
2023-09-09,0.5049,0.5049,0.5015,0.5038,69132813.0,2023-09-09 23:59:59.999000,34798028.5372,38367,35071176.0,17653495.2676,XRPUSDT-1d-2023-09.csv,0.5051,0.505,0.5076,0.4941,223628172.0,255134232.0,0.0034000000000000696,0.0010999999999999899,0.0,0.0023000000000000798,0.5073014459862931,1801.882164359997,0.5051571428571429,0.5162142857142857,0.012444322152943292,0.0034000000000000696,0.25185185185185577,-0.0023762376237623783,-0.0023790653568500097,0.000500000000000056,0.0050000000000000044,5,1,9,37.675606641123885,-0.02203227627715365,-0.025571607561921353,-1.7356691972170024,0,0,0,1,0,-0.013695911075823797,0
2023-09-10,0.5038,0.5039,0.4923,0.4969,144849888.0,2023-09-10 23:59:59.999000,72189553.5313,73444,72227525.0,35998515.9959,XRPUSDT-1d-2023-09.csv,0.5049,0.5038,0.5049,0.5015,69132813.0,209969723.0,0.0116,0.006900000000000017,9.999999999998899e-05,0.004599999999999993,0.4986370786838303,1972.2494417515386,0.5040428571428571,0.5142380952380952,0.012468465718071147,0.0116,3.4117647058822826,-0.013695911075823797,-0.013790565310234983,-0.008099999999999996,-0.007800000000000029,6,1,9,34.23848878394337,-0.021482629126962527,-0.02475381187492959,-1.0337200268261701,0,0,0,1,0,-0.04528074059166842,0
