open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,source_filename,open_lag_1,close_lag_1,high_lag_1,low_lag_1,volumne_lag_1,volumne_lag_3,candle_size,body_size,upper_shadow,lower_shadow,buy_volume_ratio,avg_trade_size,ma_7,ma_21,std_14,hl_spread,hl_spread_change,pct_change,log_return,momentum_3,momentum_7,day_of_week,is_weekend,month,rsi,macd,signal_line,volume_zscore,volume_spike,rsi_buy,rsi_sell,macd_bullish,macd_bearish,future_return_1d,price_direction,future_return_3d,price_direction_3d,model_prediction_3d,prediction_prob,high_confidence,confidence_bin,match,prediction_hit,rolling_accuracy
2023-07-14,0.8151,0.8253,0.6686,0.7179,1525175518.0,2023-07-14 23:59:59.999000,1152019101.9945,1488766,747023143.0,564392817.1485,XRPUSDT-1d-2023-07.csv,0.471,0.8153,0.938,0.4695,2499971165.0,225681776.0,0.1567,0.0972,0.0101999999999999,0.0493,0.4897948689732377,1024.456172427366,0.5565571428571429,0.5043,0.1077101839951254,0.1567,0.3344717182497333,-0.119465227523611,-0.1272258600864278,0.2425999999999999,0.2491999999999999,4,0,7,73.91643889105818,0.0360806907655864,0.0076882628408717,1.5200097034068627,0,0,1,1,0,-0.0047360356595625,0,0.02716255745925622,1,,,0,,False,False,0.0
2023-07-15,0.7178,0.7362,0.6919,0.7145,703355719.0,2023-07-15 23:59:59.999000,504452504.4832,570922,352604001.0,252898894.666,XRPUSDT-1d-2023-07.csv,0.8151,0.7179,0.8253,0.6686,1525175518.0,220670755.0,0.0443,0.0032999999999999,0.0183999999999999,0.0226,0.5013167469531872,1231.9646449077106,0.5914285714285714,0.5151571428571429,0.1188840198043253,0.0443,0.2827058072750478,-0.0047360356595625,-0.0047472862125152,0.2435,0.2441,5,1,7,73.41354550747138,0.0459997472050387,0.0153505597137051,0.2477511353118425,0,0,1,1,0,0.0452064380685794,1,0.08873337998600417,1,,,0,,False,False,0.0
2023-07-16,0.7144,0.79,0.702,0.7468,946644269.0,2023-07-16 23:59:59.999000,709571949.0654,702277,468579505.0,351170171.9395,XRPUSDT-1d-2023-07.csv,0.7178,0.7145,0.7362,0.6919,703355719.0,2499971165.0,0.088,0.0323999999999999,0.0432,0.0124,0.4949900615729603,1347.964220670761,0.6312571428571429,0.5273714285714286,0.1305358483034747,0.088,1.9864559819413108,0.0452064380685794,0.0442144142976455,-0.0685,0.2788,6,1,7,74.45459630803654,0.055823512253555,0.0234451502216751,0.5416851072842297,0,0,1,1,0,-0.0125870380289233,0,0.0978843063738617,1,,,0,,False,False,0.0
2023-07-17,0.7468,0.7662,0.7122,0.7374,608872143.0,2023-07-17 23:59:59.999000,450106863.4749,558954,290377052.0,214801587.9633,XRPUSDT-1d-2023-07.csv,0.7144,0.7468,0.79,0.702,946644269.0,1525175518.0,0.0539999999999999,0.0093999999999999,0.0193999999999999,0.0252,0.4769097343972263,1089.3063525799976,0.6683142857142857,0.5396761904761904,0.1378446545616075,0.0539999999999999,0.6136363636363624,-0.0125870380289233,-0.0126669258675233,0.0195,0.2594000000000001,0,0,7,72.94900221729492,0.0621341713399589,0.0311829544453318,0.0144888271197722,0,0,1,1,0,0.0549227013832382,1,0.0770273935448873,1,,,0,,False,False,0.0
2023-07-18,0.7373,0.785,0.7304,0.7779,598030609.0,2023-07-18 23:59:59.999000,450543299.0257,509457,305055600.0,229840410.8998,XRPUSDT-1d-2023-07.csv,0.7468,0.7374,0.7662,0.7122,608872143.0,703355719.0,0.0545999999999999,0.0406,0.0070999999999999,0.0068999999999999,0.5101003116046189,1173.858851679337,0.7115428571428571,0.5536809523809524,0.1459487342253373,0.0545999999999999,1.011111111111112,0.0549227013832382,0.0534674954126841,0.0634,0.3026,1,0,7,75.06466632177963,0.069601107418025,0.0388665850398705,-0.0336848735620495,0,0,1,1,0,0.053991515618974,1,-0.008484381025838816,0,,,0,,False,False,0.0
2023-07-19,0.778,0.8547,0.7685,0.8199,913495953.0,2023-07-19 23:59:59.999000,735553987.5944,802098,458229227.0,368957610.6594,XRPUSDT-1d-2023-07.csv,0.7373,0.7779,0.785,0.7304,598030609.0,946644269.0,0.0862,0.0418999999999999,0.0348,0.0095,0.5016215184042528,1138.8832200055356,0.7613857142857142,0.570595238095238,0.1538631547337294,0.0862,1.5787545787545805,0.053991515618974,0.0525844003894035,0.0730999999999999,0.3489,2,0,7,77.93925538863488,0.0780085233490681,0.04669497270171,0.374927028657272,0,0,1,1,0,-0.031345286010489,0,-0.10586656909379188,0,,,0,,False,False,0.0
2023-07-20,0.8198,0.8489,0.771,0.7942,643507521.0,2023-07-20 23:59:59.999000,521605123.0001,611114,306579872.0,248526194.6527,XRPUSDT-1d-2023-07.csv,0.778,0.8199,0.8547,0.7685,913495953.0,608872143.0,0.0778999999999999,0.0255999999999999,0.0291,0.0232,0.4764200292850967,1053.00732923808,0.7583714285714286,0.5858095238095238,0.1539283480021842,0.0778999999999999,0.9037122969837578,-0.031345286010489,-0.0318470629049808,0.0567999999999999,-0.0211,3,0,7,76.66238355284293,0.0816564016614344,0.0536872584936549,-0.0695192327273168,0,0,1,1,0,-0.028834046839587,0,-0.07025938050868807,0,,,0,,False,False,0.0
2023-07-21,0.7942,0.7987,0.7601,0.7713,411233974.0,2023-07-21 23:59:59.999000,320767845.9807,365226,197345145.0,153928576.3818,XRPUSDT-1d-2023-07.csv,0.8198,0.7942,0.8489,0.771,643507521.0,598030609.0,0.0385999999999999,0.0229,0.0044999999999999,0.0111999999999999,0.4798853146311301,1125.9712452016013,0.766,0.6000190476190476,0.1492493689128345,0.0385999999999999,0.495507060333761,-0.028834046839587,-0.0292579157571976,-0.0066,0.0534,4,0,7,73.67762128325509,0.0817570880695682,0.0593012244088375,-0.449168439927041,0,0,1,1,0,-0.0495267729806819,0,-0.08971865681317259,0,,,0,,False,False,0.0
2023-07-22,0.7713,0.7799,0.7215,0.7331,324984749.0,2023-07-22 23:59:59.999000,246545025.6818,276750,154064874.0,116947966.7013,XRPUSDT-1d-2023-07.csv,0.7942,0.7713,0.7987,0.7601,411233974.0,913495953.0,0.0584,0.0382,0.0086,0.0115999999999999,0.4740680123423268,1174.2899692863596,0.7686571428571429,0.6123952380952381,0.139607740111003,0.0584,1.512953367875649,-0.0495267729806819,-0.0507952847104126,-0.0867999999999999,0.0185999999999999,5,1,7,69.44485566247225,0.0778569752774271,0.0630123745825555,-0.6171726224544198,0,0,0,1,0,0.007229573045969,1,-0.03301050334197242,0,,,0,,False,False,0.0
2023-07-23,0.733,0.7525,0.7149,0.7384,293811431.0,2023-07-23 23:59:59.999000,216785787.3217,238690,144354221.0,106520034.9535,XRPUSDT-1d-2023-07.csv,0.7713,0.7331,0.7799,0.7215,324984749.0,643507521.0,0.0375999999999999,0.0053999999999999,0.0141,0.0181,0.4913158773594482,1230.9331392182328,0.7674571428571427,0.6244857142857143,0.1260631631322227,0.0375999999999999,0.6438356164383555,0.007229573045969,0.0072035649591013,-0.0558,-0.0084,6,1,7,69.92924528301887,0.0743368643972322,0.0652772725454908,-0.7059416065056017,0,0,0,1,0,-0.0491603466955579,0,-0.030200433369447444,0,,,0,,False,False,0.0
2023-07-24,0.7384,0.743,0.6808,0.7021,513611905.0,2023-07-24 23:59:59.999000,363034637.1972,396133,253010067.0,178930368.8943,XRPUSDT-1d-2023-07.csv,0.733,0.7384,0.7525,0.7149,293811431.0,411233974.0,0.0622,0.0363,0.0046,0.0212999999999999,0.4926094285139282,1296.5642978494598,0.7624142857142857,0.6346333333333333,0.1088458020613287,0.0622,1.6542553191489384,-0.0491603466955579,-0.0504098391654391,-0.0692,-0.0353000000000001,0,0,7,65.90038314176246,0.0678360725179086,0.0657890325399744,-0.3768041495080635,0,0,0,1,0,0.0096852300242131,1,0.01680672268907557,1,,,0,,False,False,0.0
2023-07-25,0.702,0.7163,0.6743,0.7089,393523223.0,2023-07-25 23:59:59.999000,274098541.9027,298525,204658105.0,142547972.7419,XRPUSDT-1d-2023-07.csv,0.7384,0.7021,0.743,0.6808,513611905.0,324984749.0,0.042,0.0069,0.0074,0.0276999999999999,0.5200661435932588,1318.2253513106104,0.7525571428571428,0.6451904761904762,0.0843661684836743,0.042,0.6752411575562703,0.0096852300242131,0.0096386288377687,-0.0242,-0.069,1,0,7,66.47855530474041,0.0625122489940179,0.0651336758307831,-0.6011066837126414,0,0,0,0,1,0.0101565806178587,1,0.004372972210466841,1,,,0,,False,False,0.0
2023-07-26,0.709,0.7313,0.6927,0.7161,369415295.0,2023-07-26 23:59:59.999000,261953542.4317,285830,176482725.0,125112103.7453,XRPUSDT-1d-2023-07.csv,0.702,0.7089,0.7163,0.6743,393523223.0,293811431.0,0.0385999999999999,0.0070999999999999,0.0151999999999999,0.0162999999999999,0.4777352951777484,1292.4300983101843,0.7377285714285715,0.6565428571428571,0.0395608142228947,0.0385999999999999,0.9190476190476174,0.0101565806178587,0.0101053491519223,-0.0222999999999999,-0.1038,2,0,7,67.21933398904032,0.0582031308599837,0.0637475668366232,-0.6684076307245556,0,0,0,0,1,-0.0030721966205836,0,-0.00558581203742492,0,,,0,,False,False,0.0
2023-07-27,0.7161,0.7328,0.7061,0.7139,312450860.0,2023-07-27 23:59:59.999000,223798115.8014,234866,153414664.0,109885193.1948,XRPUSDT-1d-2023-07.csv,0.709,0.7161,0.7313,0.6927,369415295.0,513611905.0,0.0267,0.0021999999999999,0.0167,0.0078,0.4910041342180975,1330.336702630436,0.7262571428571428,0.6685285714285714,0.035691668002988,0.0267,0.6917098445595875,-0.0030721966205836,-0.0030769255044791,0.0118,-0.0803,3,0,7,36.28246753246752,0.0539882590357689,0.0617957052764524,-0.8868242363371062,0,0,0,0,1,-0.0026614371760751,0,-0.013027034598683263,0,,,0,,False,False,0.0
2023-07-28,0.7138,0.7189,0.7021,0.712,200990844.0,2023-07-28 23:59:59.999000,143020949.8474,151837,102076937.0,72626564.2117,XRPUSDT-1d-2023-07.csv,0.7161,0.7139,0.7328,0.7061,312450860.0,393523223.0,0.0168,0.0018,0.0050999999999999,0.0099,0.5078685922628396,1323.7277080026608,0.7177857142857142,0.6801142857142857,0.0360352917672052,0.0168,0.6292134831460675,-0.0026614371760751,-0.0026649850964391,0.0030999999999999,-0.0593,4,0,7,48.923750456037936,0.049919191264253,0.0594204024740125,-1.376243241939907,0,0,0,0,1,0.0001404494382022,1,-0.020224719101123556,0,,,0,,False,False,0.0
2023-07-29,0.7119,0.7158,0.7041,0.7121,105603908.0,2023-07-29 23:59:59.999000,75047405.3508,89353,51125021.0,36331593.436,XRPUSDT-1d-2023-07.csv,0.7138,0.712,0.7189,0.7021,200990844.0,369415295.0,0.0117,0.0001999999999999,0.0037,0.0078,0.4841205403118225,1181.8731100242858,0.7147857142857142,0.6916238095238095,0.0361810443054553,0.0117,0.6964285714285725,0.0001404494382022,0.0001404395761033,-0.004,-0.021,5,1,7,49.55686853766617,0.0461702727393986,0.0567703765270897,-1.4918308464293148,0,0,0,0,1,-0.0105322286195758,0,-0.007302345176239289,0,,,0,,False,False,0.0
2023-07-30,0.7122,0.7358,0.6825,0.7046,267572438.0,2023-07-30 23:59:59.999000,190600448.5184,210962,131622770.0,93779858.533,XRPUSDT-1d-2023-07.csv,0.7119,0.7121,0.7158,0.7041,105603908.0,312450860.0,0.0533,0.0076,0.0235999999999999,0.0221,0.4919145297020465,1268.3442420909928,0.709957142857143,0.7028904761904762,0.0374606350163011,0.0533,4.555555555555539,-0.0105322286195758,-0.0105880850809417,-0.0092999999999999,-0.0337999999999999,6,1,7,41.42276422764227,0.0421086383083658,0.0538380288833449,-0.7482966354088038,0,0,0,0,1,-0.0099347147317626,0,-0.027817201248935497,0,,,0,,False,False,0.0
2023-07-31,0.7047,0.7205,0.685,0.6976,378390957.0,2023-07-31 23:59:59.999000,266346676.5876,269243,190713559.0,134212862.3768,XRPUSDT-1d-2023-07.csv,0.7122,0.7046,0.7358,0.6825,267572438.0,200990844.0,0.0354999999999999,0.0070999999999999,0.0158,0.0125999999999999,0.5040119365220453,1405.3882812180818,0.7093142857142857,0.713347619047619,0.0390441881254301,0.0354999999999999,0.6660412757973727,-0.0099347147317626,-0.0099843933123673,-0.0143999999999999,-0.0044999999999999,0,0,7,41.83087027914612,0.0378881710098829,0.0506480573086525,-0.1498624090779657,0,0,0,0,1,0.0133314220183486,1,-0.04959862385321101,0,,,0,,False,False,0.0
2023-08-01,0.6976,0.7082,0.6732,0.7069,366664318.0,2023-08-01 23:59:59.999000,253808721.4183,249515,191698094.0,132712479.6928,XRPUSDT-1d-2023-08.csv,0.7047,0.6976,0.7205,0.685,378390957.0,105603908.0,0.035,0.0092999999999999,0.0013,0.0243999999999999,0.5228163325126172,1469.508117748432,0.7090285714285713,0.7243761904761905,0.0377539496514743,0.035,0.985915492957748,0.0133314220183486,0.0132433405821385,-0.0051999999999999,-0.002,1,0,8,33.28625235404894,0.0348916433998478,0.0474967745268916,-0.131025902927426,0,0,0,0,1,-0.0309803366812844,0,-0.1008629226198895,0,,,0,,False,False,0.0
2023-08-02,0.7069,0.7081,0.6762,0.685,257325957.0,2023-08-02 23:59:59.999000,177961279.0593,174266,120665883.0,83461567.5479,XRPUSDT-1d-2023-08.csv,0.6976,0.7069,0.7082,0.6732,366664318.0,267572438.0,0.0318999999999999,0.0218999999999999,0.0011999999999999,0.0088,0.4689223131889489,1476.627437365866,0.7045857142857143,0.7345666666666666,0.0295956523388651,0.0318999999999999,0.9114285714285686,-0.0309803366812844,-0.031470374914683,-0.0195999999999999,-0.0310999999999999,2,0,8,14.92459698387934,0.0303993024700499,0.0440772801155233,-0.6754788220365869,0,1,0,0,1,-0.0321167883211679,0,-0.08204379562043795,0,,,0,,False,False,0.0
2023-08-03,0.6849,0.6875,0.6543,0.663,353547025.0,2023-08-03 23:59:59.999000,236749567.6446,226606,174990342.0,117145810.9317,XRPUSDT-1d-2023-08.csv,0.7069,0.685,0.7081,0.6762,257325957.0,378390957.0,0.0332,0.0218999999999999,0.0026,0.0087,0.4949563413806127,1560.1838653875009,0.6973142857142857,0.7273142857142856,0.0251215462882445,0.0332,1.0407523510971812,-0.0321167883211679,-0.0326438480763628,-0.0345999999999999,-0.0508999999999999,3,0,8,15.217391304347814,0.0247782455880709,0.0402174732100328,0.2887706501399889,0,1,0,0,1,-0.0413273001508295,0,-0.05882352941176472,0,,,0,,False,False,0.0
2023-08-04,0.6629,0.6677,0.625,0.6356,350885648.0,2023-08-04 23:59:59.999000,228894407.1158,230924,176746535.0,115380799.9996,XRPUSDT-1d-2023-08.csv,0.6849,0.663,0.6875,0.6543,353547025.0,366664318.0,0.0426999999999999,0.0272999999999999,0.0047999999999999,0.0106,0.5037154868186572,1519.4854064540714,0.6864,0.7233952380952381,0.0265318231066572,0.0426999999999999,1.2861445783132517,-0.0413273001508295,-0.0422055555233015,-0.0712999999999999,-0.0763999999999999,4,0,8,14.8627654065251,0.0179061554886506,0.0357552096657564,0.3141998738652284,0,1,0,0,1,-0.0106985525487728,0,-0.018879798615481502,0,,,0,,False,False,0.0
2023-08-05,0.6356,0.6358,0.6106,0.6288,290912373.0,2023-08-05 23:59:59.999000,181546677.3618,179581,136965392.0,85461432.6699,XRPUSDT-1d-2023-08.csv,0.6629,0.6356,0.6677,0.625,350885648.0,257325957.0,0.0252,0.0068,0.0001999999999999,0.0181999999999999,0.4708132231969384,1619.950735322779,0.6745,0.7193142857142857,0.0313596436961193,0.0252,0.59016393442623,-0.0106985525487728,-0.0107561935475641,-0.0562,-0.0832999999999999,5,1,8,17.748917748917734,0.0117755304194335,0.0309592738164918,-0.2823670352534213,0,1,0,0,1,-0.0076335877862595,0,0.020674300254452938,1,,,0,,False,False,0.0
2023-08-06,0.6288,0.6388,0.6214,0.624,201522971.0,2023-08-06 23:59:59.999000,127064254.1824,121397,98804635.0,62288303.6444,XRPUSDT-1d-2023-08.csv,0.6356,0.6288,0.6358,0.6106,290912373.0,353547025.0,0.0174,0.0048,0.01,0.0026,0.4902896901018792,1660.0325461090472,0.6629857142857143,0.7134666666666666,0.033883815709469,0.0174,0.6904761904761937,-0.0076335877862595,-0.0076628727455691,-0.039,-0.0806,6,1,8,14.516129032258064,0.0064552340783725,0.0260584658688679,-1.0852117395007996,0,1,0,0,1,-0.0006410256410255,0,0.03092948717948718,1,,,0,,False,False,0.0
2023-08-07,0.624,0.6299,0.5967,0.6236,446625792.0,2023-08-07 23:59:59.999000,275111720.6978,240945,239747218.0,147715461.7734,XRPUSDT-1d-2023-08.csv,0.6288,0.624,0.6388,0.6214,201522971.0,350885648.0,0.0332,0.0003999999999999,0.0059,0.0269,0.5367966254846295,1853.642084293096,0.6524142857142857,0.708047619047619,0.0374102743424038,0.0332,1.9080459770114857,-0.0006410256410255,-0.000641231185806,-0.012,-0.0739999999999999,0,0,8,18.675179569034327,0.0021814379812065,0.0212830602913356,1.5139786389238887,0,1,0,0,1,0.0291853752405388,1,0.015234124438742613,1,,,0,,False,False,0.0
2023-08-08,0.6235,0.6482,0.6141,0.6418,377837388.0,2023-08-08 23:59:59.999000,237638533.3265,232904,195793475.0,123088717.6557,XRPUSDT-1d-2023-08.csv,0.624,0.6236,0.6299,0.5967,446625792.0,290912373.0,0.0341,0.0182999999999999,0.0063999999999999,0.0094,0.5181950786723097,1622.288101535397,0.6431142857142857,0.7015666666666667,0.0378380034554519,0.0341,1.02710843373494,0.0291853752405388,0.0287675914921351,0.013,-0.0650999999999999,1,0,8,25.457205559619595,0.0002600143953218,0.0170784511121329,0.7901395491894365,0,1,0,0,1,0.0023371766905577,1,-0.015581177937052049,0,,,0,,False,False,0.0
2023-08-09,0.6418,0.6662,0.6314,0.6433,440268396.0,2023-08-09 23:59:59.999000,285460658.8725,314311,210533282.0,136582312.8694,XRPUSDT-1d-2023-08.csv,0.6235,0.6418,0.6482,0.6141,377837388.0,201522971.0,0.0348,0.0014999999999999,0.0229,0.0104,0.47819303841196,1400.7412912688387,0.637157142857143,0.6931571428571429,0.0369046678008999,0.0348,1.0205278592375375,0.0023371766905577,0.0023344497411981,0.0192999999999999,-0.0417,2,0,8,22.21374045801524,-0.0011286794613718,0.0134370249974319,1.3365758987888687,0,1,0,0,1,-0.0158557438209233,0,-0.024405409606715223,0,,,0,,False,False,0.0
2023-08-10,0.6434,0.6445,0.6241,0.6331,294658012.0,2023-08-10 23:59:59.999000,186480960.7635,185661,147223726.0,93170481.4982,XRPUSDT-1d-2023-08.csv,0.6418,0.6433,0.6662,0.6314,440268396.0,446625792.0,0.0203999999999999,0.0102999999999999,0.0010999999999999,0.009,0.4996427044379842,1587.075433181982,0.6328857142857143,0.6854857142857144,0.0359639777041968,0.0203999999999999,0.5862068965517225,-0.0158557438209233,-0.0159827908668738,0.0094999999999999,-0.0299,3,0,8,20.93525179856113,-0.003017500238424,0.0101461199502607,-0.1528822130520084,0,1,0,0,1,-0.002053388090349,0,-0.011846469752013866,0,,,0,,False,False,0.0
2023-08-11,0.6331,0.6413,0.6257,0.6318,225898829.0,2023-08-11 23:59:59.999000,142904471.5788,120251,123365934.0,78048700.3386,XRPUSDT-1d-2023-08.csv,0.6434,0.6331,0.6445,0.6241,294658012.0,377837388.0,0.0155999999999999,0.0012999999999999,0.0081999999999999,0.0060999999999999,0.5461114364607884,1878.560918412321,0.6323428571428572,0.6788428571428572,0.0342660951193091,0.0155999999999999,0.7647058823529396,-0.002053388090349,-0.0020554991820959,-0.01,-0.0038,4,0,8,21.026011560693615,-0.0045666618131694,0.0072035635975747,-0.8980605128987531,0,1,0,0,1,-0.0066476733143399,0,0.0039569484013928236,1,,,0,,False,False,0.0
2023-08-12,0.6317,0.6335,0.6224,0.6276,87289374.0,2023-08-12 23:59:59.999000,54910098.7887,65669,40329277.0,25364808.3626,XRPUSDT-1d-2023-08.csv,0.6331,0.6318,0.6413,0.6257,225898829.0,440268396.0,0.0110999999999999,0.0040999999999999,0.0017999999999999,0.0052,0.4620181718796609,1329.2325754922415,0.6321714285714286,0.6738190476190477,0.0316024002774625,0.0110999999999999,0.7115384615384639,-0.0066476733143399,-0.0066698675091072,-0.0156999999999999,-0.0011999999999999,5,1,8,20.35087719298244,-0.0060633933966517,0.0045501721987294,-2.2679713058541062,0,1,0,0,1,-0.0031867431485022,0,-0.027405991077119163,0,,,0,,False,False,0.0
2023-08-13,0.6276,0.6385,0.6235,0.6256,137308778.0,2023-08-13 23:59:59.999000,86527939.4537,83412,69143337.0,43591575.8959,XRPUSDT-1d-2023-08.csv,0.6317,0.6276,0.6335,0.6224,87289374.0,294658012.0,0.0149999999999999,0.002,0.0108999999999999,0.0020999999999999,0.5035609376699864,1646.1513691075625,0.6324,0.6684476190476191,0.0286607602101624,0.0149999999999999,1.3513513513513429,-0.0031867431485022,-0.0031918316277761,-0.0074999999999999,0.0016,6,1,8,21.1678832116788,-0.0073264920059711,0.0021748393577893,-1.5100735843586155,0,1,0,0,1,0.0139066496163682,1,-0.05866368286445023,0,,,0,,False,False,0.0
2023-08-14,0.6256,0.6369,0.6241,0.6343,260175236.0,2023-08-14 23:59:59.999000,163740850.5512,127557,144956012.0,91223903.574,XRPUSDT-1d-2023-08.csv,0.6276,0.6256,0.6385,0.6235,137308778.0,225898829.0,0.0128,0.0086999999999999,0.0026,0.0015,0.5571476141564834,2039.678230124572,0.6339285714285714,0.6652190476190476,0.0249324449901541,0.0128,0.8533333333333412,0.0139066496163682,0.01381083940875,0.0024999999999999,0.0106999999999999,0,0,8,27.18096611391488,-0.0075385892981046,0.0002321536266105,-0.301544499783143,0,1,0,0,1,-0.0376793315465866,0,-0.2016396027116507,0,,,0,,False,False,0.0
2023-08-15,0.6342,0.6348,0.58,0.6104,388356202.0,2023-08-15 23:59:59.999000,238684860.1785,218779,199337884.0,122697326.0322,XRPUSDT-1d-2023-08.csv,0.6256,0.6343,0.6369,0.6241,260175236.0,87289374.0,0.0548,0.0237999999999999,0.0006,0.0304,0.513286212434429,1775.1073092024371,0.6294428571428572,0.6605285714285715,0.0184570677966082,0.0548,4.281249999999995,-0.0376793315465866,-0.038407548669604,-0.0171999999999999,-0.0313999999999999,1,0,8,18.525766470971902,-0.0095254052472338,-0.0017193581481583,0.879570941919199,0,1,0,0,1,-0.0352228047182177,0,-0.17070773263433825,0,,,0,,False,False,0.0
2023-08-16,0.6104,0.617,0.572,0.5889,581618879.0,2023-08-16 23:59:59.999000,346941847.5022,279695,269002603.0,160403480.1705,XRPUSDT-1d-2023-08.csv,0.6342,0.6104,0.6348,0.58,388356202.0,137308778.0,0.045,0.0215,0.0065999999999999,0.0169,0.4625066563563181,2079.475425016536,0.6216714285714285,0.6544714285714286,0.0167330100810899,0.045,0.8211678832116786,-0.0352228047182177,-0.0358580900197223,-0.0367,-0.0544,2,0,8,18.574231523871745,-0.0126885755179506,-0.0039132016221168,2.0147095696478865,1,1,0,0,1,-0.1400916963830871,0,-0.11716760061130915,0,,,0,,False,False,0.0
2023-08-17,0.589,0.5948,0.4226,0.5064,847602528.0,2023-08-17 23:59:59.999000,457574867.9969,561395,400999026.0,216345951.2019,XRPUSDT-1d-2023-08.csv,0.6104,0.5889,0.617,0.572,581618879.0,260175236.0,0.1722,0.0826,0.0058,0.0837999999999999,0.4730979589527604,1509.814886131868,0.6035714285714286,0.6445904761904762,0.0349645409076015,0.1722,3.826666666666664,-0.1400916963830871,-0.1509295191205587,-0.1279,-0.1267,3,0,8,13.30834114339264,-0.0216034402540625,-0.0074512493485059,2.5588644519688857,1,1,0,0,1,-0.0003949447077408,0,0.06319115323854674,1,,,0,,False,False,0.0
2023-08-18,0.5064,0.523,0.4829,0.5062,724839898.0,2023-08-18 23:59:59.999000,364518617.2381,408177,366575412.0,184344265.6703,XRPUSDT-1d-2023-08.csv,0.589,0.5064,0.5948,0.4226,847602528.0,388356202.0,0.0401,0.0001999999999999,0.0166,0.0232999999999999,0.5057329391103689,1775.7979944974852,0.5856285714285715,0.6347904761904762,0.0455271323522576,0.0401,0.2328687572590012,-0.0003949447077408,-0.0003950227189426,-0.1042,-0.1256,4,0,8,15.252416756176103,-0.0283577822523946,-0.0116325559292837,1.5889751622681638,0,1,0,0,1,0.0270644014223628,1,0.03615171868826539,1,,,0,,False,False,0.0
2023-08-19,0.5062,0.5249,0.5006,0.5199,298930279.0,2023-08-19 23:59:59.999000,153282783.436,150689,154895921.0,79449694.2733,XRPUSDT-1d-2023-08.csv,0.5064,0.5062,0.523,0.4829,724839898.0,581618879.0,0.0242999999999999,0.0137,0.005,0.0055999999999999,0.5181673851112285,1983.756471938894,0.5702428571428572,0.6256380952380952,0.0508708238019192,0.0242999999999999,0.6059850374064831,0.0270644014223628,0.0267046372786465,-0.0689999999999999,-0.1077,5,1,8,21.80217503883996,-0.0322336025388098,-0.0157527652511889,-0.3704823054911725,0,1,0,0,1,0.0355837661088669,1,0.0021157914983651605,1,,,0,,False,False,0.0
2023-08-20,0.52,0.5582,0.516,0.5384,452910011.0,2023-08-20 23:59:59.999000,243112521.7842,239464,232153394.0,124661740.4043,XRPUSDT-1d-2023-08.csv,0.5062,0.5199,0.5249,0.5006,298930279.0,847602528.0,0.0422,0.0183999999999999,0.0198,0.004,0.5125817234364466,1891.3490587311665,0.5577857142857143,0.6177238095238096,0.0530194226281687,0.0422,1.7366255144032936,0.0355837661088669,0.0349652929408478,0.032,-0.0872,6,1,8,29.30367504835587,-0.03342709589667,-0.0192876313802851,0.2616684348876587,0,1,0,0,1,-0.025817236255572,0,-0.015416047548291179,0,,,0,,False,False,0.0
2023-08-21,0.5385,0.5398,0.503,0.5245,528716245.0,2023-08-21 23:59:59.999000,276083692.1019,252648,272749275.0,142451659.1133,XRPUSDT-1d-2023-08.csv,0.52,0.5384,0.5582,0.516,452910011.0,724839898.0,0.0367999999999999,0.014,0.0012999999999999,0.0214999999999999,0.5158708051423689,2092.699111016117,0.5420999999999999,0.6094809523809525,0.05547901692245,0.0367999999999999,0.8720379146919415,-0.025817236255572,-0.0261563504941662,0.0182999999999999,-0.1098,0,0,8,27.50794371311844,-0.0350900653833505,-0.0224481181808982,0.5845470171803525,0,1,0,0,1,-0.0066730219256433,0,-0.011058150619637552,0,,,0,,False,False,0.0
2023-08-22,0.5245,0.5256,0.5032,0.521,422200069.0,2023-08-22 23:59:59.999000,217743145.7154,188540,218157198.0,112545160.5039,XRPUSDT-1d-2023-08.csv,0.5385,0.5245,0.5398,0.503,528716245.0,298930279.0,0.0223999999999999,0.0034999999999999,0.0010999999999999,0.0178,0.5167152116216258,2239.3129786782647,0.5293285714285714,0.6006285714285714,0.0558629209231499,0.0223999999999999,0.6086956521739133,-0.0066730219256433,-0.0066953860829848,0.0010999999999999,-0.0894,1,0,8,20.622568093385183,-0.0362722771990308,-0.0252129499845247,0.0732867075846583,0,1,0,0,1,0.0174664107485604,1,0.009213051823416585,1,,,0,,False,False,0.0
2023-08-23,0.5211,0.5368,0.5157,0.5301,286855957.0,2023-08-23 23:59:59.999000,150276948.65,147779,141137280.0,73948786.8492,XRPUSDT-1d-2023-08.csv,0.5245,0.521,0.5256,0.5032,422200069.0,452910011.0,0.0211,0.009,0.0067,0.0053999999999999,0.4920144642490377,1941.1144817599247,0.5209285714285714,0.593252380952381,0.0540636377159092,0.0211,0.941964285714287,0.0174664107485604,0.0173156262403935,-0.0082999999999999,-0.0587999999999999,2,0,8,23.452157598499056,-0.0360592263173098,-0.0273822052510817,-0.5019385029441104,0,1,0,0,1,-0.021505376344086,0,-0.013205055649877395,0,,,0,,False,False,0.0
