Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore,Source Filename
1687219200000,0.4935,0.4967,0.4716,0.4929,378325906.0,1687305599999,183652110.869,194078,216177701.0,104945447.7617,0,XRPUSDT-1d-2023-06.csv
1687305600000,0.4928,0.5034,0.4892,0.4999,408749828.0,1687391999999,202941709.1074,223743,201253336.0,99901919.9825,0,XRPUSDT-1d-2023-06.csv
1687392000000,0.4999,0.5272,0.4821,0.4938,442729597.0,1687478399999,223220058.1374,282412,220460792.0,111186415.8432,0,XRPUSDT-1d-2023-06.csv
1687478400000,0.4937,0.5023,0.484,0.4961,345391930.0,1687564799999,170930777.4484,202216,175959099.0,87070644.9746,0,XRPUSDT-1d-2023-06.csv
1687564800000,0.496,0.4961,0.478,0.4865,193097516.0,1687651199999,94403166.4608,119543,87559930.0,42799028.2498,0,XRPUSDT-1d-2023-06.csv
1687651200000,0.4865,0.4977,0.4829,0.4903,191583170.0,1687737599999,93843422.8092,110926,91535455.0,44847196.9109,0,XRPUSDT-1d-2023-06.csv
1687737600000,0.4903,0.4919,0.4701,0.479,305338027.0,1687823999999,147000463.6721,163717,164313915.0,79125978.4615,0,XRPUSDT-1d-2023-06.csv
1687824000000,0.479,0.4851,0.4759,0.4838,291583944.0,1687910399999,140122274.2891,132593,170409437.0,81890011.9034,0,XRPUSDT-1d-2023-06.csv
1687910400000,0.4839,0.4844,0.4493,0.4647,325837765.0,1687996799999,153329584.7929,164563,160054361.0,75360618.7725,0,XRPUSDT-1d-2023-06.csv
1687996800000,0.4648,0.4773,0.4612,0.4747,211214558.0,1688083199999,99147276.3141,102466,99428284.0,46653603.3417,0,XRPUSDT-1d-2023-06.csv
1688083200000,0.4747,0.4827,0.4498,0.4729,393612239.0,1688169599999,185778507.6227,219961,206804219.0,97637006.3597,0,XRPUSDT-1d-2023-06.csv
1688169600000,0.473,0.476,0.464,0.4732,232549409.0,1688255999999,109210900.2688,114813,112551888.0,52843353.7315,0,XRPUSDT-1d-2023-07.csv
1688256000000,0.4732,0.4961,0.4697,0.4845,337155089.0,1688342399999,163094434.9659,204517,169389025.0,81968064.0937,0,XRPUSDT-1d-2023-07.csv
1688342400000,0.4844,0.4914,0.4784,0.489,357020349.0,1688428799999,172807675.4956,177511,195183785.0,94480944.9343,0,XRPUSDT-1d-2023-07.csv
1688428800000,0.489,0.4935,0.4816,0.4872,299439491.0,1688515199999,146031583.7395,139674,165140768.0,80532724.3725,0,XRPUSDT-1d-2023-07.csv
1688515200000,0.4872,0.4919,0.4696,0.4777,292620010.0,1688601599999,140622559.5325,148600,142142736.0,68265941.1787,0,XRPUSDT-1d-2023-07.csv
1688601600000,0.4777,0.4842,0.4612,0.4622,304125111.0,1688687999999,143805418.8002,146023,145499308.0,68749062.6673,0,XRPUSDT-1d-2023-07.csv
1688688000000,0.4622,0.4708,0.4575,0.4687,230688947.0,1688774399999,107533605.7697,98575,128623111.0,59963241.0552,0,XRPUSDT-1d-2023-07.csv
1688774400000,0.4686,0.4748,0.4649,0.4704,116031881.0,1688860799999,54396568.3464,67003,54698166.0,25647459.4666,0,XRPUSDT-1d-2023-07.csv
1688860800000,0.4705,0.4717,0.4664,0.468,80147955.0,1688947199999,37629361.6338,49473,37615860.0,17660411.6644,0,XRPUSDT-1d-2023-07.csv
1688947200000,0.4681,0.48,0.4622,0.478,334545737.0,1689033599999,157526649.3444,128843,196678652.0,92586651.0785,0,XRPUSDT-1d-2023-07.csv
1689033600000,0.478,0.4784,0.4709,0.4753,225681776.0,1689119999999,107129231.8382,91922,142244626.0,67514288.8023,0,XRPUSDT-1d-2023-07.csv
1689120000000,0.4753,0.4772,0.4648,0.471,220670755.0,1689206399999,104191095.7675,92981,116953580.0,55207497.8442,0,XRPUSDT-1d-2023-07.csv
1689206400000,0.471,0.938,0.4695,0.8153,2499971165.0,1689292799999,1758482749.7509,2895839,1283335461.0,902411938.54,0,XRPUSDT-1d-2023-07.csv
1689292800000,0.8151,0.8253,0.6686,0.7179,1525175518.0,1689379199999,1152019101.9945,1488766,747023143.0,564392817.1485,0,XRPUSDT-1d-2023-07.csv
1689379200000,0.7178,0.7362,0.6919,0.7145,703355719.0,1689465599999,504452504.4832,570922,352604001.0,252898894.666,0,XRPUSDT-1d-2023-07.csv
1689465600000,0.7144,0.79,0.702,0.7468,946644269.0,1689551999999,709571949.0654,702277,468579505.0,351170171.9395,0,XRPUSDT-1d-2023-07.csv
1689552000000,0.7468,0.7662,0.7122,0.7374,608872143.0,1689638399999,450106863.4749,558954,290377052.0,214801587.9633,0,XRPUSDT-1d-2023-07.csv
1689638400000,0.7373,0.785,0.7304,0.7779,598030609.0,1689724799999,450543299.0257,509457,305055600.0,229840410.8998,0,XRPUSDT-1d-2023-07.csv
1689724800000,0.778,0.8547,0.7685,0.8199,913495953.0,1689811199999,735553987.5944,802098,458229227.0,368957610.6594,0,XRPUSDT-1d-2023-07.csv
1689811200000,0.8198,0.8489,0.771,0.7942,643507521.0,1689897599999,521605123.0001,611114,306579872.0,248526194.6527,0,XRPUSDT-1d-2023-07.csv
1689897600000,0.7942,0.7987,0.7601,0.7713,411233974.0,1689983999999,320767845.9807,365226,197345145.0,153928576.3818,0,XRPUSDT-1d-2023-07.csv
1689984000000,0.7713,0.7799,0.7215,0.7331,324984749.0,1690070399999,246545025.6818,276750,154064874.0,116947966.7013,0,XRPUSDT-1d-2023-07.csv
1690070400000,0.733,0.7525,0.7149,0.7384,293811431.0,1690156799999,216785787.3217,238690,144354221.0,106520034.9535,0,XRPUSDT-1d-2023-07.csv
1690156800000,0.7384,0.743,0.6808,0.7021,513611905.0,1690243199999,363034637.1972,396133,253010067.0,178930368.8943,0,XRPUSDT-1d-2023-07.csv
1690243200000,0.702,0.7163,0.6743,0.7089,393523223.0,1690329599999,274098541.9027,298525,204658105.0,142547972.7419,0,XRPUSDT-1d-2023-07.csv
1690329600000,0.709,0.7313,0.6927,0.7161,369415295.0,1690415999999,261953542.4317,285830,176482725.0,125112103.7453,0,XRPUSDT-1d-2023-07.csv
1690416000000,0.7161,0.7328,0.7061,0.7139,312450860.0,1690502399999,223798115.8014,234866,153414664.0,109885193.1948,0,XRPUSDT-1d-2023-07.csv
1690502400000,0.7138,0.7189,0.7021,0.712,200990844.0,1690588799999,143020949.8474,151837,102076937.0,72626564.2117,0,XRPUSDT-1d-2023-07.csv
1690588800000,0.7119,0.7158,0.7041,0.7121,105603908.0,1690675199999,75047405.3508,89353,51125021.0,36331593.436,0,XRPUSDT-1d-2023-07.csv
1690675200000,0.7122,0.7358,0.6825,0.7046,267572438.0,1690761599999,190600448.5184,210962,131622770.0,93779858.533,0,XRPUSDT-1d-2023-07.csv
1690761600000,0.7047,0.7205,0.685,0.6976,378390957.0,1690847999999,266346676.5876,269243,190713559.0,134212862.3768,0,XRPUSDT-1d-2023-07.csv
1690848000000,0.6976,0.7082,0.6732,0.7069,366664318.0,1690934399999,253808721.4183,249515,191698094.0,132712479.6928,0,XRPUSDT-1d-2023-08.csv
1690934400000,0.7069,0.7081,0.6762,0.685,257325957.0,1691020799999,177961279.0593,174266,120665883.0,83461567.5479,0,XRPUSDT-1d-2023-08.csv
1691020800000,0.6849,0.6875,0.6543,0.663,353547025.0,1691107199999,236749567.6446,226606,174990342.0,117145810.9317,0,XRPUSDT-1d-2023-08.csv
1691107200000,0.6629,0.6677,0.625,0.6356,350885648.0,1691193599999,228894407.1158,230924,176746535.0,115380799.9996,0,XRPUSDT-1d-2023-08.csv
1691193600000,0.6356,0.6358,0.6106,0.6288,290912373.0,1691279999999,181546677.3618,179581,136965392.0,85461432.6699,0,XRPUSDT-1d-2023-08.csv
1691280000000,0.6288,0.6388,0.6214,0.624,201522971.0,1691366399999,127064254.1824,121397,98804635.0,62288303.6444,0,XRPUSDT-1d-2023-08.csv
1691366400000,0.624,0.6299,0.5967,0.6236,446625792.0,1691452799999,275111720.6978,240945,239747218.0,147715461.7734,0,XRPUSDT-1d-2023-08.csv
1691452800000,0.6235,0.6482,0.6141,0.6418,377837388.0,1691539199999,237638533.3265,232904,195793475.0,123088717.6557,0,XRPUSDT-1d-2023-08.csv
1691539200000,0.6418,0.6662,0.6314,0.6433,440268396.0,1691625599999,285460658.8725,314311,210533282.0,136582312.8694,0,XRPUSDT-1d-2023-08.csv
1691625600000,0.6434,0.6445,0.6241,0.6331,294658012.0,1691711999999,186480960.7635,185661,147223726.0,93170481.4982,0,XRPUSDT-1d-2023-08.csv
1691712000000,0.6331,0.6413,0.6257,0.6318,225898829.0,1691798399999,142904471.5788,120251,123365934.0,78048700.3386,0,XRPUSDT-1d-2023-08.csv
1691798400000,0.6317,0.6335,0.6224,0.6276,87289374.0,1691884799999,54910098.7887,65669,40329277.0,25364808.3626,0,XRPUSDT-1d-2023-08.csv
1691884800000,0.6276,0.6385,0.6235,0.6256,137308778.0,1691971199999,86527939.4537,83412,69143337.0,43591575.8959,0,XRPUSDT-1d-2023-08.csv
1691971200000,0.6256,0.6369,0.6241,0.6343,260175236.0,1692057599999,163740850.5512,127557,144956012.0,91223903.574,0,XRPUSDT-1d-2023-08.csv
1692057600000,0.6342,0.6348,0.58,0.6104,388356202.0,1692143999999,238684860.1785,218779,199337884.0,122697326.0322,0,XRPUSDT-1d-2023-08.csv
1692144000000,0.6104,0.617,0.572,0.5889,581618879.0,1692230399999,346941847.5022,279695,269002603.0,160403480.1705,0,XRPUSDT-1d-2023-08.csv
1692230400000,0.589,0.5948,0.4226,0.5064,847602528.0,1692316799999,457574867.9969,561395,400999026.0,216345951.2019,0,XRPUSDT-1d-2023-08.csv
1692316800000,0.5064,0.523,0.4829,0.5062,724839898.0,1692403199999,364518617.2381,408177,366575412.0,184344265.6703,0,XRPUSDT-1d-2023-08.csv
1692403200000,0.5062,0.5249,0.5006,0.5199,298930279.0,1692489599999,153282783.436,150689,154895921.0,79449694.2733,0,XRPUSDT-1d-2023-08.csv
1692489600000,0.52,0.5582,0.516,0.5384,452910011.0,1692575999999,243112521.7842,239464,232153394.0,124661740.4043,0,XRPUSDT-1d-2023-08.csv
1692576000000,0.5385,0.5398,0.503,0.5245,528716245.0,1692662399999,276083692.1019,252648,272749275.0,142451659.1133,0,XRPUSDT-1d-2023-08.csv
1692662400000,0.5245,0.5256,0.5032,0.521,422200069.0,1692748799999,217743145.7154,188540,218157198.0,112545160.5039,0,XRPUSDT-1d-2023-08.csv
1692748800000,0.5211,0.5368,0.5157,0.5301,286855957.0,1692835199999,150276948.65,147779,141137280.0,73948786.8492,0,XRPUSDT-1d-2023-08.csv
1692835200000,0.5302,0.5319,0.5111,0.5187,252154333.0,1692921599999,131630382.9377,119874,123755650.0,64586965.5451,0,XRPUSDT-1d-2023-08.csv
1692921600000,0.5187,0.5319,0.5078,0.5258,326124248.0,1693007999999,168716071.9142,153423,170560378.0,88256914.4742,0,XRPUSDT-1d-2023-08.csv
1693008000000,0.5258,0.5283,0.5178,0.5231,110436094.0,1693094399999,57772395.7492,63903,54969599.0,28763660.3758,0,XRPUSDT-1d-2023-08.csv
1693094400000,0.5231,0.5303,0.5163,0.5236,132391247.0,1693180799999,69622811.3558,70834,69357564.0,36474906.9884,0,XRPUSDT-1d-2023-08.csv
1693180800000,0.5235,0.525,0.5102,0.5232,266211960.0,1693267199999,138002651.4955,113377,147203511.0,76323852.629,0,XRPUSDT-1d-2023-08.csv
1693267200000,0.5232,0.5496,0.5131,0.5398,458921685.0,1693353599999,243625243.1025,217227,239623870.0,127023861.2002,0,XRPUSDT-1d-2023-08.csv
1693353600000,0.5398,0.5404,0.5216,0.5284,279526116.0,1693439999999,148049982.3458,117945,140504186.0,74411065.8872,0,XRPUSDT-1d-2023-08.csv
1693440000000,0.5284,0.5288,0.495,0.511,359350681.0,1693526399999,185642613.429,164905,181684019.0,93856000.845,0,XRPUSDT-1d-2023-08.csv
1693526400000,0.511,0.512,0.4864,0.498,390869888.0,1693612799999,196180468.7422,155643,204079025.0,102455148.5436,0,XRPUSDT-1d-2023-09.csv
1693612800000,0.4981,0.5029,0.4943,0.4988,173634913.0,1693699199999,86413967.259,79123,91500733.0,45546277.0434,0,XRPUSDT-1d-2023-09.csv
1693699200000,0.4989,0.5107,0.4971,0.5047,148603214.0,1693785599999,74878959.3547,75137,77527599.0,39068328.3745,0,XRPUSDT-1d-2023-09.csv
1693785600000,0.5047,0.513,0.4966,0.5087,293271541.0,1693871999999,148200901.2522,120518,158135856.0,79918791.8679,0,XRPUSDT-1d-2023-09.csv
1693872000000,0.5087,0.5088,0.499,0.5056,260333041.0,1693958399999,131087885.2647,101751,144411083.0,72731672.4906,0,XRPUSDT-1d-2023-09.csv
1693958400000,0.5056,0.5058,0.4909,0.5033,255134232.0,1694044799999,127756291.7953,102329,123848270.0,62014296.1656,0,XRPUSDT-1d-2023-09.csv
1694044800000,0.5033,0.5069,0.4965,0.505,209969723.0,1694131199999,105141976.2839,91757,102975196.0,51566842.6172,0,XRPUSDT-1d-2023-09.csv
1694131200000,0.5051,0.5076,0.4941,0.505,223628172.0,1694217599999,112392001.6491,95729,120272281.0,60463044.7665,0,XRPUSDT-1d-2023-09.csv
1694217600000,0.5049,0.5049,0.5015,0.5038,69132813.0,1694303999999,34798028.5372,38367,35071176.0,17653495.2676,0,XRPUSDT-1d-2023-09.csv
1694304000000,0.5038,0.5039,0.4923,0.4969,144849888.0,1694390399999,72189553.5313,73444,72227525.0,35998515.9959,0,XRPUSDT-1d-2023-09.csv
1694390400000,0.4969,0.4982,0.459,0.4744,484437445.0,1694476799999,231551329.5379,199473,264691203.0,126542736.9758,0,XRPUSDT-1d-2023-09.csv
1694476800000,0.4744,0.4867,0.47,0.4804,356403388.0,1694563199999,170451184.1332,157173,199985277.0,95632256.0693,0,XRPUSDT-1d-2023-09.csv
1694563200000,0.4804,0.4897,0.4723,0.4832,274586793.0,1694649599999,131944337.0568,120668,134459146.0,64605482.2974,0,XRPUSDT-1d-2023-09.csv
1694649600000,0.4833,0.4941,0.4799,0.4892,232539752.0,1694735999999,112816288.3825,104856,117719680.0,57098592.5983,0,XRPUSDT-1d-2023-09.csv
1694736000000,0.4892,0.5086,0.4874,0.5005,305608308.0,1694822399999,151756322.9436,148714,161120758.0,80024791.8279,0,XRPUSDT-1d-2023-09.csv
1694822400000,0.5004,0.5035,0.4968,0.4998,132881408.0,1694908799999,66494200.1416,69955,60242932.0,30147561.3777,0,XRPUSDT-1d-2023-09.csv
1694908800000,0.4997,0.5004,0.4894,0.4925,142846615.0,1694995199999,70781411.8491,77296,67806967.0,33601870.1969,0,XRPUSDT-1d-2023-09.csv
1694995200000,0.4925,0.5077,0.4864,0.503,298374742.0,1695081599999,148765121.6648,141284,162051650.0,80796803.8359,0,XRPUSDT-1d-2023-09.csv
1695081600000,0.503,0.5166,0.5005,0.514,295258283.0,1695167999999,150372427.5183,133750,156742817.0,79824699.9772,0,XRPUSDT-1d-2023-09.csv
1695168000000,0.5139,0.5254,0.5065,0.5212,288497937.0,1695254399999,149026404.1864,158253,142322211.0,73525015.5807,0,XRPUSDT-1d-2023-09.csv
1695254400000,0.5213,0.5214,0.5001,0.5071,277323578.0,1695340799999,141242377.4972,136496,130468517.0,66439264.0782,0,XRPUSDT-1d-2023-09.csv
1695340800000,0.5072,0.517,0.5036,0.5122,233893377.0,1695427199999,119497921.1554,110454,123565418.0,63137263.936,0,XRPUSDT-1d-2023-09.csv
1695427200000,0.5122,0.5138,0.5055,0.5076,101716334.0,1695513599999,51932821.0136,58142,49616069.0,25329747.7447,0,XRPUSDT-1d-2023-09.csv
1695513600000,0.5076,0.5118,0.4984,0.5021,112889323.0,1695599999999,57298613.7007,62706,53403822.0,27105177.2735,0,XRPUSDT-1d-2023-09.csv
1695600000000,0.502,0.5072,0.4912,0.5056,303674393.0,1695686399999,151571274.4503,136979,166339963.0,83029751.1683,0,XRPUSDT-1d-2023-09.csv
1695686400000,0.5056,0.5075,0.496,0.5019,271054261.0,1695772799999,136072298.7207,114431,149252617.0,74936633.0802,0,XRPUSDT-1d-2023-09.csv
1695772800000,0.5019,0.5071,0.4968,0.4993,237514582.0,1695859199999,119114611.0416,96466,111402400.0,55867840.1038,0,XRPUSDT-1d-2023-09.csv
1695859200000,0.4993,0.5102,0.4952,0.5098,247906960.0,1695945599999,124424022.7492,112462,112647783.0,56545530.0191,0,XRPUSDT-1d-2023-09.csv
1695945600000,0.5097,0.5494,0.5061,0.5215,604996777.0,1696031999999,318719390.9093,293360,307468655.0,161922962.1947,0,XRPUSDT-1d-2023-09.csv
1696032000000,0.5215,0.5218,0.5134,0.5149,144866051.0,1696118399999,74870559.5311,90666,64164148.0,33169129.1898,0,XRPUSDT-1d-2023-09.csv
1696118400000,0.5148,0.526,0.5137,0.5241,167673504.0,1696204799999,87152009.1862,93784,80609393.0,41896257.2044,0,XRPUSDT-1d-2023-10.csv
1696204800000,0.524,0.5266,0.5075,0.5123,319018957.0,1696291199999,165774736.408,154104,166196254.0,86401262.9213,0,XRPUSDT-1d-2023-10.csv
1696291200000,0.5122,0.5479,0.5055,0.539,398167814.0,1696377599999,206974439.7289,201496,203694962.0,105900255.6183,0,XRPUSDT-1d-2023-10.csv
1696377600000,0.5391,0.5426,0.5194,0.5326,422012491.0,1696463999999,224478611.1085,252846,196513456.0,104534460.9462,0,XRPUSDT-1d-2023-10.csv
1696464000000,0.5326,0.5326,0.5155,0.5227,234313709.0,1696550399999,122773047.4518,124894,102534761.0,53727987.3092,0,XRPUSDT-1d-2023-10.csv
1696550400000,0.5227,0.5298,0.5169,0.5255,219784262.0,1696636799999,114860940.6825,108276,108610178.0,56774850.4501,0,XRPUSDT-1d-2023-10.csv
1696636800000,0.5255,0.5258,0.5197,0.5216,63137112.0,1696723199999,32985340.1246,42699,27457388.0,14345149.3598,0,XRPUSDT-1d-2023-10.csv
1696723200000,0.5216,0.5234,0.5153,0.5174,82864720.0,1696809599999,43049947.7345,47808,36987080.0,19218933.5501,0,XRPUSDT-1d-2023-10.csv
1696809600000,0.5174,0.5201,0.4875,0.5027,322604658.0,1696895999999,162917539.6957,168707,163273142.0,82489936.6541,0,XRPUSDT-1d-2023-10.csv
1696896000000,0.5027,0.5027,0.4917,0.4965,228001743.0,1696982399999,113450223.3424,105934,120875971.0,60149312.9918,0,XRPUSDT-1d-2023-10.csv
1696982400000,0.4964,0.4977,0.4788,0.4888,241504648.0,1697068799999,117525638.5842,120496,118211153.0,57514805.5661,0,XRPUSDT-1d-2023-10.csv
1697068800000,0.4889,0.4889,0.4729,0.483,259545095.0,1697155199999,124638564.2861,119543,126255506.0,60611492.3768,0,XRPUSDT-1d-2023-10.csv
1697155200000,0.4831,0.4907,0.4786,0.4851,257150898.0,1697241599999,124170633.8704,111281,138564974.0,66913667.2706,0,XRPUSDT-1d-2023-10.csv
1697241600000,0.4852,0.4883,0.4835,0.4865,93826664.0,1697327999999,45567697.421,48460,43842373.0,21290202.9247,0,XRPUSDT-1d-2023-10.csv
1697328000000,0.4866,0.4902,0.485,0.4874,101648635.0,1697414399999,49526308.3315,52730,48542625.0,23654083.2841,0,XRPUSDT-1d-2023-10.csv
1697414400000,0.4874,0.5109,0.485,0.4978,405705160.0,1697500799999,200854473.229,175199,209838813.0,103850732.2169,0,XRPUSDT-1d-2023-10.csv
1697500800000,0.4977,0.498,0.4845,0.4912,268586946.0,1697587199999,131923465.6873,120034,139102789.0,68346840.8099,0,XRPUSDT-1d-2023-10.csv
1697587200000,0.4911,0.4924,0.4855,0.4878,202731261.0,1697673599999,99190110.2404,93794,95507745.0,46730314.3613,0,XRPUSDT-1d-2023-10.csv
1697673600000,0.4878,0.5245,0.4769,0.5197,445455672.0,1697759999999,221204640.8187,235163,225107522.0,111914414.8453,0,XRPUSDT-1d-2023-10.csv
1697760000000,0.5197,0.5309,0.5084,0.5149,412008957.0,1697846399999,213465377.0241,270506,205217825.0,106354592.2909,0,XRPUSDT-1d-2023-10.csv
1697846400000,0.515,0.5325,0.5109,0.5208,179110644.0,1697932799999,93228244.9386,124952,80712196.0,42039537.8361,0,XRPUSDT-1d-2023-10.csv
1697932800000,0.5208,0.5242,0.5118,0.5226,165306102.0,1698019199999,85805435.8149,110334,76453578.0,39686484.0768,0,XRPUSDT-1d-2023-10.csv
1698019200000,0.5226,0.5536,0.5199,0.5475,522483834.0,1698105599999,278286849.1031,316448,266647117.0,141985590.3936,0,XRPUSDT-1d-2023-10.csv
1698105600000,0.5475,0.5866,0.5346,0.5588,798801237.0,1698191999999,445409828.1721,522803,379754729.0,211957219.7792,0,XRPUSDT-1d-2023-10.csv
1698192000000,0.5587,0.5639,0.5404,0.5552,369106629.0,1698278399999,204340817.5026,231634,172405035.0,95433855.9626,0,XRPUSDT-1d-2023-10.csv
1698278400000,0.5552,0.5695,0.5426,0.5533,397423009.0,1698364799999,220409474.949,239506,184267960.0,102188634.8833,0,XRPUSDT-1d-2023-10.csv
1698364800000,0.5534,0.5588,0.5325,0.543,312543838.0,1698451199999,171491048.3712,179059,155341688.0,85222513.6857,0,XRPUSDT-1d-2023-10.csv
1698451200000,0.543,0.5506,0.5405,0.5446,110912293.0,1698537599999,60491790.5594,75484,53184502.0,29010312.4171,0,XRPUSDT-1d-2023-10.csv
1698537600000,0.5446,0.5614,0.5405,0.5561,160069611.0,1698623999999,88554355.8106,111204,73781934.0,40807822.9485,0,XRPUSDT-1d-2023-10.csv
1698624000000,0.556,0.5843,0.5494,0.578,436757242.0,1698710399999,248232480.4328,249097,220367736.0,125182701.7888,0,XRPUSDT-1d-2023-10.csv
1698710400000,0.578,0.6213,0.5627,0.5996,621793128.0,1698796799999,368660558.7841,405292,310096261.0,183809081.5804,0,XRPUSDT-1d-2023-10.csv
1698796800000,0.5995,0.6164,0.5802,0.6085,468312081.0,1698883199999,281452760.3842,300657,226083979.0,135895146.6535,0,XRPUSDT-1d-2023-11.csv
1698883200000,0.6084,0.6262,0.5865,0.6054,438254076.0,1698969599999,266920463.1922,306768,212206244.0,129299367.6406,0,XRPUSDT-1d-2023-11.csv
1698969600000,0.6053,0.615,0.5914,0.6121,329096876.0,1699055999999,198763348.2491,241510,165729619.0,100148620.3018,0,XRPUSDT-1d-2023-11.csv
1699056000000,0.612,0.6181,0.6083,0.6149,142897570.0,1699142399999,87555326.7674,117676,68066608.0,41708243.0958,0,XRPUSDT-1d-2023-11.csv
1699142400000,0.6149,0.663,0.6137,0.6607,418017252.0,1699228799999,267196689.0691,360833,209075361.0,133739257.3901,0,XRPUSDT-1d-2023-11.csv
1699228800000,0.6606,0.7324,0.6584,0.7148,703629362.0,1699315199999,492269742.4642,663490,350754766.0,245377747.6349,0,XRPUSDT-1d-2023-11.csv
1699315200000,0.7147,0.7155,0.65,0.685,618276758.0,1699401599999,422309909.7894,568111,294568005.0,201273204.7333,0,XRPUSDT-1d-2023-11.csv
1699401600000,0.6851,0.699,0.6725,0.6869,344396095.0,1699487999999,236500123.9913,280135,170072430.0,116820103.5438,0,XRPUSDT-1d-2023-11.csv
1699488000000,0.6869,0.7069,0.63,0.6665,777778139.0,1699574399999,526217501.6202,651477,374456359.0,253600383.6898,0,XRPUSDT-1d-2023-11.csv
1699574400000,0.6667,0.6711,0.6359,0.6595,464857348.0,1699660799999,305377391.8214,364942,220857551.0,145064342.8998,0,XRPUSDT-1d-2023-11.csv
1699660800000,0.6594,0.69,0.6401,0.6626,380232188.0,1699747199999,253172843.0691,341763,185183300.0,123323826.97,0,XRPUSDT-1d-2023-11.csv
1699747200000,0.6626,0.6709,0.6458,0.6613,216031217.0,1699833599999,143035347.164,190874,104173060.0,68974565.6207,0,XRPUSDT-1d-2023-11.csv
1699833600000,0.6612,0.75,0.6397,0.6702,749884441.0,1699919999999,508338082.6985,879561,378308457.0,256754054.3409,0,XRPUSDT-1d-2023-11.csv
1699920000000,0.6701,0.6724,0.5967,0.6296,597417769.0,1700006399999,385092136.0451,540206,305166494.0,196789982.1862,0,XRPUSDT-1d-2023-11.csv
1700006400000,0.6296,0.6504,0.6251,0.6481,339283800.0,1700092799999,215842881.7763,262801,165869476.0,105572233.907,0,XRPUSDT-1d-2023-11.csv
1700092800000,0.6482,0.653,0.6033,0.6119,440591531.0,1700179199999,278273459.1294,322145,220176815.0,139004160.1788,0,XRPUSDT-1d-2023-11.csv
1700179200000,0.6118,0.6244,0.5859,0.6133,368525340.0,1700265599999,224298132.849,260314,190964501.0,116198896.1141,0,XRPUSDT-1d-2023-11.csv
1700265600000,0.6132,0.6144,0.589,0.6106,192040293.0,1700351999999,116218315.9822,128582,90551343.0,54790637.6839,0,XRPUSDT-1d-2023-11.csv
1700352000000,0.6106,0.6286,0.6012,0.6258,240044861.0,1700438399999,147981860.3146,151463,116073515.0,71563829.5031,0,XRPUSDT-1d-2023-11.csv
1700438400000,0.6258,0.6282,0.6061,0.6122,298231745.0,1700524799999,184839298.7315,199459,152091772.0,94260529.673,0,XRPUSDT-1d-2023-11.csv
1700524800000,0.6121,0.6178,0.5725,0.5788,468850910.0,1700611199999,282178604.4259,330524,231546977.0,139409026.1208,0,XRPUSDT-1d-2023-11.csv
1700611200000,0.5787,0.6162,0.5774,0.6109,346216216.0,1700697599999,206849999.4104,211817,179309071.0,107067135.6305,0,XRPUSDT-1d-2023-11.csv
1700697600000,0.6109,0.6238,0.6059,0.6209,305693192.0,1700783999999,187962573.1608,215385,146645280.0,90183567.3762,0,XRPUSDT-1d-2023-11.csv
1700784000000,0.6208,0.6258,0.6155,0.6212,303149239.0,1700870399999,188217852.8961,191965,155800661.0,96733653.9998,0,XRPUSDT-1d-2023-11.csv
1700870400000,0.6212,0.6238,0.6157,0.6228,121921267.0,1700956799999,75608640.3507,87233,58689967.0,36398351.4957,0,XRPUSDT-1d-2023-11.csv
1700956800000,0.6228,0.6375,0.6064,0.6157,266307412.0,1701043199999,165803435.5441,197951,129732251.0,80789647.7627,0,XRPUSDT-1d-2023-11.csv
1701043200000,0.6157,0.6168,0.5937,0.6039,309411406.0,1701129599999,187249018.3748,209511,153721976.0,93031648.4325,0,XRPUSDT-1d-2023-11.csv
1701129600000,0.6039,0.6139,0.5957,0.6107,286127938.0,1701215999999,173255085.9256,168089,148449420.0,89890904.0693,0,XRPUSDT-1d-2023-11.csv
1701216000000,0.6106,0.617,0.604,0.6091,235341461.0,1701302399999,143645522.7884,135873,116082900.0,70856440.6012,0,XRPUSDT-1d-2023-11.csv
1701302400000,0.609,0.6099,0.5982,0.6063,232714430.0,1701388799999,140561709.3205,134889,110261513.0,66597217.9864,0,XRPUSDT-1d-2023-11.csv
1701388800000,0.6063,0.6143,0.6031,0.6125,248446111.0,1701475199999,151500975.4603,146670,130231660.0,79421038.3738,0,XRPUSDT-1d-2023-12.csv
1701475200000,0.6126,0.6229,0.611,0.6208,144130252.0,1701561599999,88761091.0418,105687,70904392.0,43670632.3914,0,XRPUSDT-1d-2023-12.csv
1701561600000,0.6207,0.6342,0.6168,0.6229,240660124.0,1701647999999,150119342.5523,172404,115321622.0,71955868.4049,0,XRPUSDT-1d-2023-12.csv
1701648000000,0.6229,0.6439,0.582,0.6245,492198799.0,1701734399999,306906152.554,375265,246482897.0,153694280.3362,0,XRPUSDT-1d-2023-12.csv
1701734400000,0.6246,0.6307,0.6076,0.621,369372743.0,1701820799999,227916914.9618,251818,180304863.0,111264955.1632,0,XRPUSDT-1d-2023-12.csv
1701820800000,0.621,0.6437,0.6104,0.64,498860756.0,1701907199999,312787290.2284,350624,246544732.0,154587927.9942,0,XRPUSDT-1d-2023-12.csv
1701907200000,0.64,0.6544,0.6204,0.6432,454683854.0,1701993599999,290693308.7034,326240,218893474.0,139949509.4097,0,XRPUSDT-1d-2023-12.csv
